AvgRating,Predictions,Accurate Prediction,BGGId,Name,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
1,1,True,231962,Krazy Wordz,0,0,0,0,0,0,1,0
0,0,True,231966,Stworze,0,0,0,0,0,0,0,0
1,1,True,231972,POWERUP,0,0,0,0,0,0,0,0
1,1,True,231991,Firefly Adventures: Brigands and Browncoats,1,0,0,0,0,0,0,0
1,1,True,231999,Finished!,0,0,0,0,0,1,0,0
1,1,True,232041,Deja Vu: Fragments of Memory,0,0,0,0,0,0,0,0
1,1,True,232043,Queendomino,0,0,0,1,0,0,0,0
0,0,True,232045,Shaky Manor,0,0,0,0,0,0,0,1
0,0,True,232078,Pot de Vin,0,0,0,0,0,0,0,0
0,0,True,232079,How to Rob a Bank,0,0,0,0,0,0,0,0
1,1,True,232090,Doodle Rush,0,0,0,0,0,0,0,0
1,1,True,232119,Gravity Warfare,0,0,0,0,0,0,0,0
1,1,True,232134,Wander: The Cult of Barnacle Bay,0,0,0,0,0,0,0,0
1,1,True,232139,Autumn For Barbarossa,0,0,1,0,0,0,0,0
1,0,False,232162,Kitten Casualty,0,0,0,0,0,0,0,0
1,1,True,232166,Frostgrave: Ghost Archipelago,0,0,0,0,0,0,0,0
1,1,True,232201,Planetoid,0,0,0,0,0,0,0,0
1,1,True,232210,The Pirate's Flag,0,0,0,0,0,0,0,0
1,1,True,232216,Dice Age: The Hunt,0,0,0,0,0,0,0,0
1,1,True,232219,Dragon Castle,0,0,0,1,0,1,0,0
1,1,True,232238,New Lost Legacy,0,0,0,0,0,0,0,0
0,0,True,232242,Wanted 7,0,0,0,0,0,0,0,0
0,0,True,232250,Pictopia: Harry Potter Edition,0,0,0,0,0,0,0,0
1,1,True,232254,KAPOW!,0,0,0,0,0,0,0,0
1,1,True,232267,"Red Typhoon: The Soviet Winter Counter-Offensive, 1942",0,0,1,0,0,0,0,0
0,0,True,232300,Wallet,0,0,0,0,0,0,0,0
1,1,True,232303,Amun-Re: The Card Game,0,1,0,0,0,0,0,0
1,1,True,232318,Kami-sama,0,0,0,1,0,0,0,0
0,1,False,232345,Cahoots,0,0,0,0,0,0,0,0
1,1,True,232348,Rise of the Exiled,0,0,0,0,0,0,0,0
0,0,True,232351,Master of Orion: Conquest,0,0,0,0,0,0,0,0
1,1,True,232353,Costume Party Detective,0,0,0,0,0,0,0,0
1,1,True,232358,Killing Code: Venice Vendetta,0,0,0,0,0,0,0,0
1,1,True,232361,After The Virus,1,0,0,0,0,0,0,0
0,0,True,232385,Rat Trap,0,0,0,0,0,0,0,0
1,1,True,232403,Haunt the House,0,0,0,0,0,0,0,0
1,1,True,232405,Western Legends,1,0,0,0,0,0,0,0
0,0,True,232412,Ogre Cheerleaders,0,0,0,0,0,0,0,0
1,1,True,232414,Oceans,0,1,0,0,0,0,0,0
0,0,True,232417,Druids,0,0,0,0,0,0,0,0
0,0,True,232420,Gier,0,0,0,0,0,0,0,0
0,0,True,232437,Schollen Rollen,0,0,0,1,0,0,0,0
1,1,True,232446,Eureka!,0,0,0,0,0,0,0,0
1,1,True,232473,Ratland,0,0,0,0,0,0,0,0
1,1,True,232478,New Corp Order,0,0,0,0,0,0,0,0
0,1,False,232481,Zooloretto Duell,0,0,0,0,0,0,0,0
1,0,False,232509,Feelinks,0,0,0,0,0,0,0,0
0,0,True,232510,Timberman,0,0,0,0,0,0,0,0
1,1,True,232520,Pioneers,0,1,0,1,0,0,0,0
1,1,True,232524,Welcome to Dino World,0,0,0,0,0,0,0,0
1,1,True,232595,Skulk Hollow,0,1,0,0,0,0,0,0
1,1,True,232661,Ada Lovelace: Consulting Mathematician,0,1,0,0,0,0,0,0
1,1,True,232666,Robin Hood and the Merry Men,1,1,0,0,0,0,0,0
1,1,True,232732,Radiant: Offline Battle Arena,0,0,0,0,0,0,0,0
0,0,True,232800,Lancelot,0,0,0,0,0,0,0,0
1,1,True,232822,Stratego,0,0,0,0,0,0,0,0
1,1,True,232823,Best Treehouse Ever: Forest of Fun,0,0,0,0,0,0,0,0
1,1,True,232824,Caper,0,0,0,0,0,0,0,0
1,1,True,232827,Rick and Morty: 100 Días,0,0,0,0,0,0,0,0
1,1,True,232829,The Wizard Always Wins,0,0,0,0,0,0,0,0
1,1,True,232830,Shifty Eyed Spies,0,0,0,0,0,0,0,0
0,0,True,232831,Super Mario Bros. Power Up Card Game,0,0,0,0,0,0,0,0
1,1,True,232832,Century: Golem Edition,0,1,0,1,0,0,0,0
0,1,False,232874,Die rote Kralle,0,0,0,0,0,0,0,0
1,1,True,232894,Escape: The Curse of the Temple – Big Box Second Edition,0,0,0,0,0,0,0,0
0,0,True,232895,Coaster Park,0,0,0,0,0,0,0,0
1,1,True,232900,Anachrony Leader Box,0,0,0,0,0,0,0,0
1,1,True,232918,Fallout,1,0,0,0,0,0,0,0
1,1,True,232924,"Charlemagne, Master of Europe",0,0,1,0,0,0,0,0
0,0,True,232944,Where in the World is Carmen Sandiego? Card Game,0,0,0,0,0,0,0,0
0,0,True,232950,Dare to Dream,0,0,0,0,0,0,0,0
1,1,True,232956,Omen: Fires in the East,0,0,0,0,0,0,0,0
1,1,True,232974,Paco Ŝako,0,0,0,0,0,1,0,0
1,1,True,232979,Richard the Lionheart,0,1,0,0,0,0,0,0
1,1,True,232980,Dream On!,0,0,0,0,0,0,0,0
1,1,True,232981,Tanto Cuore: Winter Romance,0,0,0,0,0,0,0,0
1,1,True,232988,The Castles of Burgundy: The Dice Game,0,0,0,1,0,0,0,0
1,1,True,233006,Carthago: Merchants & Guilds,0,0,0,0,0,0,0,0
1,1,True,233015,Imperius,0,0,0,0,0,0,0,0
1,1,True,233016,The African Campaign: Designer Signature Edition,0,0,1,0,0,0,0,0
1,1,True,233018,"Red Star/White Eagle: The Russo-Polish War, 1920 – Designer Signature Edition",0,0,1,0,0,0,0,0
1,1,True,233020,Fireball Island: The Curse of Vul-Kar,0,0,0,1,0,0,0,0
1,1,True,233033,Snowbirds,0,0,0,0,0,0,0,0
1,0,False,233048,Zoomaka,0,0,0,0,0,0,0,0
1,1,True,233070,Aikamatka: Suomi,0,0,0,0,0,0,0,0
1,1,True,233078,Twilight Imperium: Fourth Edition,1,1,0,0,0,0,0,0
0,0,True,233080,Book of Dragons,0,0,0,0,0,0,0,0
1,1,True,233085,Coup Deluxe:  Mobile Edition,0,0,0,0,0,0,0,0
0,0,True,233094,MS Batory,0,0,0,0,0,0,0,0
1,1,True,233144,Manipulate,0,1,0,0,0,0,0,0
0,0,True,233149,Pulp Detective,1,0,0,1,0,0,0,0
1,1,True,233194,Banned Words,0,0,0,0,0,0,0,0
0,0,True,233206,Werebeasts,0,0,0,0,0,0,0,0
1,1,True,233208,D-Day Dice (Second Edition),0,0,1,0,0,0,0,0
1,1,True,233247,Civilization: A New Dawn,0,1,0,0,0,0,0,0
1,1,True,233262,Tidal Blades: Heroes of the Reef,0,1,0,0,0,0,0,0
1,1,True,233266,Agents of Mayhem: Pride of Babylon,0,0,0,0,0,0,0,0
1,1,True,233284,Bergnein,0,0,0,0,0,0,0,0
1,1,True,233312,Stuffed Fables,1,0,0,0,0,0,0,0
1,1,True,233354,Chocolatiers,0,0,0,0,0,0,0,0
1,1,True,233361,Doctor Who: Solitaire Story Game (Second Edition),1,0,0,0,0,0,0,0
1,1,True,233364,Cultistorm,0,0,0,0,0,0,0,0
1,1,True,233371,Clank! In! Space!: A Deck-Building Adventure,0,1,0,1,0,0,0,0
1,1,True,233398,Endeavor: Age of Sail,0,1,0,0,0,0,0,0
0,0,True,233501,Yummy World: Party at Picnic Palace,0,0,0,0,0,0,0,0
1,1,True,233502,Katarenga,0,0,0,0,0,1,0,0
0,0,True,233565,King Ozo,0,0,0,0,0,0,0,0
1,1,True,233571,Star Wars: Legion,0,0,1,0,1,0,0,0
1,1,True,233590,Triora: City of Witches,0,0,0,0,0,0,0,0
0,1,False,233673,Exploration,0,0,0,0,0,0,0,0
1,1,True,233676,Noria,0,1,0,0,0,0,0,0
1,1,True,233678,Indian Summer,0,0,0,1,0,0,0,0
1,0,False,233783,Dwarf,0,0,0,0,0,0,0,0
0,0,True,233848,Hako Onna,0,0,0,0,0,0,0,0
0,0,True,233854,Leviathan,0,0,0,0,0,0,0,0
1,1,True,233867,Welcome To...,0,0,0,1,0,0,0,0
1,1,True,233868,HATE,1,0,0,0,0,0,0,0
1,1,True,233896,Resident Evil 2: The Board Game,1,0,0,0,0,0,0,0
1,1,True,233932,Mountaineers,0,0,0,0,0,0,0,0
1,1,True,233933,Kitty Cataclysm,0,0,0,0,0,0,0,0
1,0,False,233951,Vilar de Mouros,0,0,0,0,0,0,0,0
1,1,True,233955,Montana,0,1,0,1,0,0,0,0
1,1,True,233956,Bali,0,0,0,0,0,0,0,0
0,0,True,233960,Ali Baba,0,0,0,0,0,0,0,0
1,1,True,233961,Claim,0,0,0,1,0,0,0,0
1,1,True,233969,Parley,0,0,0,0,0,0,0,0
1,1,True,233973,Huns,0,0,0,0,0,0,0,0
1,1,True,233974,Sundae Split,0,0,0,0,0,0,0,0
0,1,False,233976,Pie Town,0,0,0,0,0,0,0,0
0,0,True,233994,Sunken Sailor,0,0,0,0,0,0,0,0
1,1,True,233996,The Primary,0,0,0,0,0,0,0,0
0,0,True,234052,Doomseeker,0,0,0,0,0,0,0,0
0,0,True,234062,Highlander: The Duel,0,0,0,0,0,0,0,0
1,1,True,234093,Rob 'n Run,0,0,0,0,0,0,0,0
0,1,False,234101,Samurai Vassal,0,0,0,0,0,0,0,0
1,1,True,234104,The Valley of Alchemists,0,0,0,1,0,0,0,0
0,0,True,234105,Hippo,0,0,0,0,0,0,0,0
0,0,True,234120,Gold Fever,0,0,0,0,0,0,0,0
1,0,False,234166,Gobblin' Goblins,0,0,0,0,0,0,0,0
0,0,True,234190,Unstable Unicorns,0,0,0,0,0,0,1,0
1,1,True,234216,Niwa,0,0,0,0,0,0,0,0
1,1,True,234221,Arkon,0,0,0,0,0,0,0,0
1,1,True,234248,Voodoo Prince,0,0,0,1,0,0,0,0
1,1,True,234274,Wing It: The Game of Extreme Storytelling,0,0,0,0,0,0,0,0
1,1,True,234277,Nusfjord,0,1,0,0,0,0,0,0
0,0,True,234292,13 Ghosts,0,0,0,0,0,0,0,0
1,1,True,234299,Łotry,0,0,0,0,0,0,0,0
1,1,True,234314,Dôjima,0,0,0,0,0,0,0,0
0,0,True,234316,Super Kitty Bug Slap,0,0,0,0,0,0,0,0
1,1,True,234337,Senators,0,1,0,0,0,0,0,0
1,1,True,234373,Kingdom Run,0,0,0,0,0,0,0,0
0,0,True,234378,Unfinished Case of Holmes,0,0,0,0,0,0,0,0
0,0,True,234383,Mucho Macho,0,0,0,0,0,0,0,0
1,1,True,234396,Muse,0,0,0,0,0,0,1,0
1,1,True,234429,Raids,0,1,0,1,0,0,0,0
1,1,True,234438,Tyler Sigman's Crows,0,0,0,0,0,0,0,0
0,0,True,234439,Karuba Junior,0,0,0,0,0,0,0,1
1,1,True,234450,Ruthless,0,1,0,0,0,0,0,0
0,1,False,234451,Jedzie pociąg z daleka,0,0,0,0,0,0,0,0
1,1,True,234452,Guess Club,0,0,0,0,0,0,0,0
0,0,True,234465,Potato Pirates,0,0,0,0,0,0,0,0
0,0,True,234468,Minute Realms,0,0,0,0,0,0,0,0
1,1,True,234469,Origami,0,0,0,0,0,0,0,0
0,0,True,234473,Coral Reef,0,0,0,0,0,0,0,0
1,1,True,234477,Battle for Rokugan,0,1,1,0,0,0,0,0
1,1,True,234487,Altiplano,0,1,0,0,0,0,0,0
1,1,True,234510,The Deception of Antiques: 12 Chinese Zodiac Bronze Heads,0,0,0,0,0,0,0,0
0,0,True,234511,My First Stone Age: The Card Game,0,0,0,0,0,0,0,0
1,1,True,234512,みんなでぽんこつペイント (Our Ponkotsu Paint),0,0,0,0,0,0,0,0
1,1,True,234521,Necromunda: Underhive,0,0,0,0,0,0,0,0
1,1,True,234578,Waters of Nereus,0,0,0,0,0,0,0,0
1,1,True,234614,Rory's Story Cubes: Explore,0,0,0,0,0,0,0,0
1,1,True,234615,Rory's Story Cubes: Rampage,0,0,0,0,0,0,0,0
1,1,True,234616,Rory's Story Cubes: Strange,0,0,0,0,0,0,0,0
1,1,True,234621,Tybor the Builder,0,1,0,0,0,0,0,0
0,0,True,234623,Penguin Brawl: Heroes of Pentarctica,0,0,0,0,0,0,0,0
1,1,True,234657,TRUT,0,0,0,0,0,0,0,0
1,1,True,234669,Legacy of Dragonholt,1,0,0,0,0,0,0,0
1,1,True,234671,Pandemic: Rising Tide,0,1,0,0,0,0,0,0
1,1,True,234673,1918: Brother Against Brother,0,0,1,0,0,0,0,0
1,1,True,234691,Mystery of the Temples,0,0,0,0,0,0,0,0
1,1,True,234700,My Story,0,0,0,0,0,0,0,0
1,1,True,234711,Christmas Tree,0,0,0,1,0,0,0,0
1,1,True,234776,Tricky Tides,0,0,0,0,0,0,0,0
1,1,True,234828,Xi'an,0,1,0,0,0,0,0,0
0,0,True,234834,Apocalypse au Zoo de Carson City,0,0,0,0,0,0,0,0
1,1,True,234842,Chickwood Forest,0,0,0,0,0,0,0,0
0,0,True,234846,Schüttel's,0,0,0,0,0,0,0,0
1,1,True,234860,Hack Trick: It's Hacking Time,0,0,0,0,0,0,0,0
0,0,True,234874,Fieber,0,0,0,0,0,0,0,0
1,1,True,234877,Sebastian Fitzek Safehouse,0,0,0,0,0,0,0,0
1,1,True,234900,Frutticola,0,0,0,0,0,0,0,0
0,1,False,234920,Darwinning!,0,0,0,0,0,0,0,0
1,1,True,234931,Star Wars: Destiny – Two-Player Game,0,0,0,0,0,0,0,0
0,0,True,234946,Liberatores: The Conspiracy to Liberate Rome,0,0,0,0,0,0,0,0
1,1,True,234948,Prehistory,0,1,0,0,0,0,0,0
1,1,True,234949,Oliver Twist,0,0,0,0,0,0,0,0
1,1,True,234972,Polis,0,0,0,0,0,0,0,0
0,0,True,234974,Picture Party,0,0,0,0,0,0,0,0
0,0,True,234977,Capo della Mafia,0,0,0,0,0,0,0,0
1,1,True,235014,Sorcerer City,0,0,0,0,0,0,0,0
1,1,True,235017,Santa's Workshop,0,0,0,0,0,0,0,0
0,0,True,235018,Jungle Joust,0,0,0,0,0,0,0,0
1,1,True,235071,Re-Chord,0,0,0,0,0,0,0,0
1,1,True,235113,30 Seconds: Everyday Life,0,0,0,0,0,0,0,0
0,0,True,235247,Jim Henson's The Dark Crystal: Board Game,0,0,0,0,0,0,0,0
1,0,False,235249,Alchemistry,0,0,0,0,0,0,0,0
0,0,True,235251,Forest,0,0,0,0,0,0,0,0
0,0,True,235252,GoTown,0,0,0,0,0,0,0,0
1,1,True,235254,Finn Billiards,0,0,0,0,0,0,0,0
1,1,True,235293,Apocalypse Z: The Board Game,0,0,0,0,0,0,0,0
0,0,True,235328,STEM: Epic Heroes,0,0,0,0,0,0,0,0
1,1,True,235342,Stalingrad: Inferno on the Volga,0,0,1,0,0,0,0,0
1,1,True,235344,TOKYO METRO,0,0,0,0,0,0,0,0
0,0,True,235360,TOKYO JUTAKU,0,0,0,0,0,0,0,0
1,1,True,235361,Albedo,0,0,0,0,0,0,0,0
1,1,True,235362,Santa Cruz 1797,0,0,1,0,0,0,0,0
1,1,True,235365,Doctor Who Fluxx,0,0,0,0,0,0,0,0
1,1,True,235375,Spirits of the Forest,0,0,0,1,0,1,0,0
0,1,False,235427,Tanto Cuore: Doki Doki Beach Volleyball,0,0,0,0,0,0,0,0
1,0,False,235451,GROWL,0,0,0,0,0,0,0,0
1,1,True,235454,Ligny 1815: Last Eagles,0,0,1,0,0,0,0,0
1,1,True,235455,Somnicum,0,0,0,0,0,0,0,0
0,0,True,235465,Karuba: The Card Game,0,0,0,1,0,0,0,0
0,0,True,235467,"Boom, Bang, Gold",0,0,0,0,0,0,0,0
1,1,True,235470,Os Incríveis Parques de Miss Liz,0,0,0,0,0,0,0,0
0,0,True,235471,Utter Nonsense: Family Edition,0,0,0,0,0,0,0,0
0,1,False,235482,Utter Nonsense: Naughty Edition,0,0,0,0,0,0,0,0
1,1,True,235488,Istanbul: The Dice Game,0,0,0,1,0,0,0,0
1,1,True,235494,Dino Dunk,0,0,0,0,0,0,0,0
0,0,True,235511,Team UP!,0,0,0,0,0,0,0,0
1,1,True,235512,Loot Island,0,0,0,0,0,0,0,0
1,1,True,235513,¡MÍA!,0,0,0,0,0,0,0,0
1,1,True,235533,Beta Colony,0,0,0,0,0,0,0,0
0,0,True,235534,Pummeleinhorn: Der Kekfe Marathon,0,0,0,0,0,0,0,0
1,1,True,235544,Specter Ops: Broken Covenant,0,0,0,0,0,0,0,0
1,1,True,235555,Bios: Origins (Second Edition),0,1,0,0,0,0,0,0
1,1,True,235591,History of the World,1,0,0,0,0,0,0,0
0,0,True,235616,Valhal,0,0,0,0,0,0,0,0
1,1,True,235627,Iquazú,0,0,0,1,0,0,0,0
0,0,True,235628,CONEX,0,0,0,0,0,0,0,0
1,1,True,235653,Robotech: Force of Arms,0,0,0,0,0,0,0,0
1,1,True,235655,Dragon's Breath,0,0,0,0,0,0,0,1
1,0,False,235695,Frontier: The Card Game,0,0,0,0,0,0,0,0
0,0,True,235696,POK,0,0,0,0,0,0,0,0
1,1,True,235697,27,0,0,0,0,0,0,0,0
0,0,True,235699,Würfelblitz,0,0,0,0,0,0,0,0
0,1,False,235760,Tribe,0,0,0,0,0,0,0,0
0,0,True,235767,Sorcerer & Stones,0,0,0,0,0,0,0,0
1,1,True,235802,Too Many Bones: Undertow,1,1,0,0,0,0,0,0
0,0,True,235807,Reanimator,0,0,0,0,0,0,0,0
1,1,True,235817,Space Explorers,0,1,0,1,0,0,0,0
1,1,True,235819,Scribble Time,0,0,0,0,0,0,0,0
1,1,True,235839,Master of Wills,0,0,0,0,0,0,0,0
1,1,True,235841,Telma,0,0,0,0,0,0,0,0
1,0,False,235865,Skogen,0,0,0,0,0,0,0,0
0,0,True,235867,Unicorn Glitterluck: A Party for Rosalie,0,0,0,0,0,0,0,0
0,0,True,235899,Catham City,0,0,0,0,0,0,0,0
1,1,True,235902,Natives,0,0,0,0,0,0,0,0
1,1,True,235904,Pandorum,0,0,0,0,0,0,0,0
1,1,True,235922,King of the Dice,0,0,0,1,0,0,0,0
1,1,True,235926,Empires & Alliances,0,0,1,0,0,0,0,0
0,0,True,235927,Dino World,0,0,0,0,0,0,0,0
0,0,True,235940,Chill & Chili,0,0,0,0,0,0,0,0
0,0,True,235942,Arena: Gladiator League,0,0,0,0,0,0,0,0
0,0,True,235943,Doppel X,0,0,0,0,0,0,0,0
1,1,True,235944,Schummel Hummel,0,0,0,0,0,0,0,0
1,1,True,235982,RWBY: Combat Ready,0,0,0,0,0,0,0,0
1,1,True,235991,Cruise of the Graf Spee,0,0,1,0,0,0,0,0
1,1,True,236108,Intelle,0,0,0,0,0,0,0,0
0,0,True,236114,Hida-furukawa,0,0,0,0,0,0,0,0
1,1,True,236125,Nights of Fire: Battle for Budapest,0,0,1,0,0,0,0,0
1,1,True,236143,Museum Rush,0,0,0,0,0,0,0,0
0,0,True,236178,Mini DiverCity,0,0,0,0,0,0,0,0
1,1,True,236191,London (Second Edition),0,1,0,0,0,0,0,0
1,1,True,236199,Steven Universe y las Gemas de Cristal,0,0,0,0,0,0,0,0
1,1,True,236205,The Mansky Caper,0,0,0,0,0,0,0,0
1,1,True,236216,Soul of the Empire,0,0,0,0,0,0,0,0
1,1,True,236217,Timebomb,0,0,0,0,0,0,1,0
1,1,True,236239,"Battles of the American Revolution Tri-pack: Guilford, Saratoga, Brandywine",0,0,1,0,0,0,0,0
1,1,True,236245,Sen,0,0,0,0,0,0,0,0
1,1,True,236248,Small Islands,0,0,0,1,0,0,0,0
1,1,True,236250,Testament,0,0,0,0,0,0,0,0
1,1,True,236272,Echidna Shuffle,0,0,0,1,0,0,0,1
1,1,True,236301,Living Planet,0,1,0,0,0,0,0,0
0,0,True,236304,Cerebria: The Card Game,0,0,0,0,0,0,0,0
1,1,True,236305,Combo Fighter,0,0,0,0,0,0,0,0
1,0,False,236332,Animator vs Animation,0,0,0,0,0,0,0,0
0,0,True,236360,Don't Drop the Soap,0,0,0,0,0,0,0,0
0,0,True,236365,TOKYO JIDOHANBAIKI,0,0,0,0,0,0,0,0
1,1,True,236370,Blood Red Skies: Battle of Britain,0,0,1,0,0,0,0,0
1,1,True,236457,Architects of the West Kingdom,0,1,0,0,0,0,0,0
0,0,True,236459,Wulong,0,0,0,0,0,0,0,0
1,1,True,236461,The Game: Face to Face,0,0,0,0,0,0,0,0
1,1,True,236475,Best of Werewolves of Miller's Hollow,0,0,0,0,0,0,0,0
0,0,True,236479,Alex Colt: Cadete Espacial,0,0,0,0,0,0,0,0
1,0,False,236480,NOVA,0,0,0,0,0,0,0,0
1,1,True,236484,Facecards,0,0,0,0,0,0,0,0
1,1,True,236533,Magos y Tabernas,0,0,0,0,0,0,0,0
0,0,True,236556,Artifact Stack,0,0,0,0,0,0,0,0
1,1,True,236577,Five Ravens,0,0,0,0,0,0,0,0
0,0,True,236639,Flaming Pyramids,0,0,0,0,0,0,0,0
1,1,True,236650,1985: Under an Iron Sky,0,0,1,0,0,0,0,0
0,0,True,236709,The Tea Dragon Society Card Game,0,0,0,1,0,0,0,0
1,1,True,236713,Sea of Plunder,0,0,0,0,0,0,0,0
1,1,True,236781,Cerebria: The Inside World – Origin Box,0,0,0,0,0,0,0,0
1,1,True,236801,Wayward,0,0,0,0,0,0,0,0
1,1,True,236803,Nickelodeon Splat Attack!,0,0,0,0,0,0,0,0
0,0,True,236827,Vudulhu,0,0,0,0,0,0,0,0
1,1,True,236861,Full Moon Jacket,0,0,0,0,0,0,0,0
1,1,True,236881,Holmes and Moriarty,0,0,0,0,0,0,0,0
1,1,True,236884,Forest of the Impaled:  Vlad Dracula's Final Stand,0,0,1,0,0,0,0,0
0,0,True,236893,Fish & Ships,0,0,0,0,0,0,0,0
0,0,True,236903,Snollygoster,0,0,0,0,0,0,0,0
0,0,True,236905,Castles of Caleira,0,0,0,0,0,0,0,0
1,1,True,236931,Battle Hymn Vol. 1: Gettysburg and Pea Ridge,0,0,1,0,0,0,0,0
1,1,True,236974,The Battles of Mollwitz 1741 and Chotusitz 1742,0,0,1,0,0,0,0,0
1,1,True,237009,Urbino,0,0,0,0,0,1,0,0
1,1,True,237023,Era of Kingdoms,0,0,0,0,0,0,0,0
1,1,True,237031,D100 Dungeon,1,0,0,0,0,0,0,0
1,1,True,237079,FootClub,0,0,0,0,0,0,0,0
0,0,True,237082,Verdammt Nochmal,0,0,0,0,0,0,0,0
1,1,True,237087,DropMix,0,0,0,0,0,0,1,0
1,1,True,237088,Triangoli,0,0,0,0,0,0,0,0
1,1,True,237106,Doom Realm,0,0,0,0,0,0,0,0
1,1,True,237114,Cthulhu: The Horror in Dunwich,0,0,0,0,0,0,0,0
1,1,True,237145,Daimyo: Rebirth of the Empire,0,0,0,0,0,0,0,0
0,0,True,237153,Fruit Ninja: Combo Party,0,0,0,0,0,0,0,0
0,0,True,237171,Last One Standing: The Battle Royale Board Game,0,0,0,0,0,0,0,0
1,1,True,237174,"So Long, My World",1,0,0,0,0,0,0,0
1,1,True,237182,Root,0,1,1,0,0,0,0,0
1,1,True,237211,Valhalla,0,1,0,0,0,0,0,0
1,1,True,237212,The Hearmees,0,0,0,0,0,0,0,0
0,0,True,237213,Rhino Hero: Active Kids,0,0,0,0,0,0,0,0
1,1,True,237217,Speedy Pickers,0,0,0,0,0,0,0,0
0,0,True,237229,Roar: King of the Pride,0,0,0,0,0,0,0,0
1,1,True,237251,Biosphere,0,0,0,0,0,0,0,0
1,1,True,237311,The Smog Riders: Dimensions of Madness,0,0,0,0,0,0,0,0
0,0,True,237329,Stranger Things: Eggo Card Game,0,0,0,0,0,0,0,0
1,1,True,237384,FREAKFACE!!!,0,0,0,0,0,0,0,0
0,1,False,237388,Horticulture Master,0,0,0,0,0,0,0,0
1,0,False,237415,Espinas,0,0,0,0,0,0,0,0
0,0,True,237501,Klattschen,0,0,0,0,0,0,0,0
1,1,True,237551,The War of the Worlds: England,0,0,0,0,0,0,0,0
0,0,True,237572,Butts in Space: The Card Game,0,0,0,0,0,0,0,0
0,0,True,237585,Cock Block,0,0,0,0,0,0,0,0
1,0,False,237629,Cortex Challenge 2,0,0,0,0,0,0,0,0
0,0,True,237630,Cortex Challenge 2: Kids,0,0,0,0,0,0,0,0
1,1,True,237638,Isles of Terror,0,0,0,0,0,0,0,0
0,0,True,237704,Grande y Peludo,0,0,0,0,0,0,0,0
1,1,True,237706,Heroes of Tenefyr,0,0,0,0,0,0,0,0
0,0,True,237712,Floppy Ears,0,0,0,0,0,0,0,0
1,0,False,237715,Castle Climbing Frog,0,0,0,0,0,0,0,0
0,0,True,237728,Ravine,0,0,0,0,0,0,0,0
1,1,True,237745,Rifles in the Ardennes,0,0,1,0,0,0,0,0
1,1,True,237792,Rummikub Twist,0,0,0,0,0,0,0,0
1,1,True,237798,The Wilson Wolfe Affair,0,0,0,0,0,0,0,0
1,1,True,237800,The Long Road,0,0,0,0,0,0,0,0
1,1,True,237828,Anno Domini 1666,0,0,0,0,0,0,0,0
0,0,True,237831,Seimi in the Super Crazy World,0,0,0,1,0,0,0,0
1,1,True,237834,Rattaneer,0,0,0,0,0,0,0,0
1,1,True,237860,The Shores of Tripoli,0,0,1,0,0,0,0,0
1,1,True,237927,Alakazoo,0,0,0,0,0,0,0,0
1,1,True,238012,Semper Fidelis: Bitwa o Lwów 1918-1919,0,0,1,0,0,0,0,0
1,1,True,238026,Greater East Asia Co-Prosperity Sphere: War in Asia and the Pacific,0,0,1,0,0,0,0,0
1,1,True,238041,CLUE: The Legend of Zelda,0,0,0,0,0,0,0,0
1,1,True,238065,Sherlock Holmes Consulting Detective: Vanishing from Hyde Park,0,0,0,0,0,0,0,0
1,1,True,238090,Speakeasy Blues,0,0,0,0,0,0,0,0
1,1,True,238094,Mutabo,0,0,0,0,0,0,1,0
0,0,True,238102,Jokes de Papa,0,0,0,0,0,0,0,0
1,1,True,238136,Elementum,0,0,0,0,0,0,0,0
1,1,True,238164,The Faceless,0,0,0,0,0,0,0,0
1,1,True,238181,Kamigami Battles: Battle of the Nine Realms,0,0,0,0,0,0,0,0
1,1,True,238182,"Good Dog, Bad Zombie",0,0,0,0,0,0,0,0
1,1,True,238221,Kampf gegen das Spiessertum,0,0,0,0,0,0,0,0
1,1,True,238277,Kamigami Battles: River of Souls,0,0,0,0,0,0,0,0
0,0,True,238329,Dan and Phil's Truth Bombs,0,0,0,0,0,0,1,0
1,1,True,238355,Incoming Transmission,0,0,0,0,0,0,0,0
1,1,True,238360,El Castillo del Terror,0,0,0,0,0,0,0,0
1,1,True,238393,Monolith Arena,0,1,0,0,0,0,0,0
1,1,True,238407,Winner Winner Chicken Dinner,0,0,0,0,0,0,0,0
1,1,True,238412,Heropath: Dragon Roar,0,0,0,0,0,0,0,0
1,1,True,238506,Magic: The Gathering – Duel Decks: Merfolk Vs. Goblins,0,0,0,0,0,0,0,0
0,0,True,238510,Farkle,0,0,0,0,0,0,0,0
1,1,True,238531,Lockwood's Asylum,0,0,0,0,0,0,0,0
1,1,True,238546,The Rise of Queensdale,0,1,0,0,0,0,0,0
1,1,True,238636,Escape Team,0,0,0,0,0,0,0,0
1,1,True,238638,Castell,0,1,0,0,0,0,0,0
1,1,True,238656,Tiny Epic Defenders (Second Edition),0,1,0,0,0,0,0,0
0,0,True,238676,Endogenesis,0,0,0,0,0,0,0,0
1,1,True,238700,Lanzeloth,0,0,0,0,0,0,0,0
0,0,True,238721,Stumped,0,0,0,0,0,0,0,0
1,1,True,238799,Messina 1347,0,0,0,0,0,0,0,0
